TotalCharges,AvgChargePerMonth,tenure,MonthlyCharges,Contract_Month-to-month,OnlineSecurity_No,PaymentMethod_Electronic check,TechSupport_No,gender,PaperlessBilling,InternetService_Fiber optic,Partner,Contract_Two year,OnlineBackup_No,Dependents,Churn
739.35,20.5375,35,19.85,0,0,0,0,0,1,0,1,1,0,1,0
161.95,17.994444444444444,8,19.2,0,0,0,0,0,1,0,0,0,0,0,0
4422.95,94.10531914893616,46,94.9,0,1,0,1,1,1,1,0,0,0,0,0
511.25,63.90625,7,73.85,1,1,1,1,0,1,1,0,0,1,0,1
155.8,51.93333333333334,2,80.6,1,1,0,1,0,0,1,0,0,1,0,1
5293.95,76.72391304347826,68,75.8,0,1,0,0,1,1,0,1,0,0,1,1
4759.85,108.1784090909091,43,104.6,0,1,1,1,0,1,1,0,1,0,0,1
6148.45,89.10797101449275,68,88.15,0,0,1,0,0,1,0,0,1,0,0,0
3565.65,96.36891891891892,36,94.8,1,1,0,1,0,1,1,0,0,0,0,0
6603.0,103.171875,63,103.4,1,1,1,1,1,1,1,1,0,0,0,1
1830.1,55.45757575757575,32,54.65,1,1,0,0,0,0,0,0,0,0,0,0
6223.8,86.44166666666666,71,85.75,0,0,0,0,0,0,0,1,1,0,0,0
4508.65,67.29328358208954,66,67.45,1,0,0,1,0,1,0,1,0,0,1,0
1328.15,20.75234375,63,20.5,0,0,0,0,1,0,0,0,0,0,0,0
865.0,20.595238095238095,41,20.25,0,0,0,0,0,1,0,0,0,0,1,0
72.1,36.05,1,72.1,1,1,1,1,0,1,1,0,0,1,0,0
168.2,56.06666666666666,2,90.4,1,1,1,1,0,1,1,0,0,1,0,1
1303.5,18.359154929577464,70,19.45,0,0,0,0,0,0,0,1,1,0,0,0
996.85,41.53541666666667,23,44.95,1,1,1,1,0,1,0,0,0,1,0,0
6430.9,98.93692307692307,64,97.0,0,0,0,1,0,0,1,1,0,0,0,0
2278.75,59.9671052631579,37,62.8,0,0,0,0,1,1,0,1,1,1,1,0
681.4,37.855555555555554,17,44.6,0,1,0,1,1,0,0,0,0,1,1,0
574.35,71.79375,7,89.15,1,1,1,1,0,1,1,0,0,1,0,0
371.9,74.38,4,84.8,1,1,0,1,1,1,1,1,0,0,1,1
840.1,38.18636363636364,21,41.9,1,0,1,1,0,1,0,0,0,1,0,1
846.0,76.9090909090909,10,80.25,1,1,0,1,0,1,1,0,0,1,0,1
889.0,52.294117647058826,16,54.1,1,0,1,1,0,1,0,0,0,1,0,0
6823.4,104.97538461538461,64,105.25,0,1,1,0,1,1,1,1,1,0,0,0
805.1,28.75357142857143,27,30.75,1,0,0,1,1,0,0,1,0,1,0,1
4016.75,93.41279069767442,42,97.1,0,0,1,1,1,0,1,1,0,1,1,0
83.75,13.958333333333334,5,20.2,1,0,0,0,1,0,0,0,0,0,1,0
3959.15,94.26547619047619,41,98.8,0,1,0,0,0,1,1,0,1,0,0,0
2878.55,48.78898305084746,58,50.3,0,1,0,1,1,0,0,1,0,1,0,0
945.7,19.702083333333334,47,20.55,0,0,0,0,0,1,0,0,1,0,0,0
1373.05,72.26578947368421,18,75.9,1,1,0,0,1,1,1,0,0,1,0,0
492.55,82.09166666666667,5,96.5,1,1,0,1,1,0,1,0,0,1,0,1
1406.0,58.583333333333336,23,59.95,1,0,0,1,1,1,0,1,0,1,0,0
19.15,9.575,1,19.15,1,0,0,0,0,0,0,0,0,0,0,0
6962.85,96.70625000000001,71,98.65,0,1,0,1,1,1,1,1,0,1,0,0
8126.65,111.32397260273972,72,112.6,0,0,0,0,1,1,1,1,1,0,1,0
690.25,20.301470588235293,33,20.6,0,0,0,0,1,0,0,1,0,0,1,0
181.5,60.5,2,85.65,1,1,1,1,1,1,1,0,0,1,0,1
830.8,33.232,24,35.75,0,0,0,0,1,0,0,0,1,1,1,0
5608.4,98.39298245614034,56,99.75,0,1,0,0,0,1,1,1,0,0,1,0
3646.8,95.96842105263158,37,96.1,1,1,0,1,1,1,1,0,0,0,0,0
3662.25,83.23295454545455,43,85.1,0,1,0,0,0,0,0,0,0,0,0,0
25.35,12.675,1,25.35,1,1,0,1,1,0,0,0,0,1,0,0
2566.5,98.71153846153847,25,104.95,1,1,0,0,0,1,1,1,0,1,0,1
5308.7,85.6241935483871,61,89.65,0,0,1,0,0,0,0,0,1,0,0,0
1410.25,78.34722222222223,17,86.75,0,1,1,0,1,0,1,0,0,1,0,0
3339.05,79.50119047619049,41,86.2,0,1,0,0,0,1,1,1,0,0,0,0
50.65,25.325,1,50.65,1,1,0,1,1,0,0,0,0,0,0,1
4732.35,64.82671232876713,72,64.8,0,0,0,0,1,1,0,1,1,0,1,0
90.85,45.425,1,90.85,1,1,0,1,1,1,1,0,0,0,0,1
5067.45,103.41734693877551,48,108.1,0,1,0,1,1,1,1,0,1,0,0,0
214.75,17.895833333333332,11,19.95,1,0,0,0,1,0,0,1,0,0,0,1
4874.7,87.04821428571428,55,85.45,1,1,1,1,0,1,1,1,0,0,0,1
2348.45,54.61511627906976,42,54.75,0,0,1,0,0,1,0,0,0,0,0,0
4063.0,90.28888888888889,44,90.4,1,1,0,1,1,1,1,0,0,1,0,0
44.0,22.0,1,44.0,1,1,1,1,1,0,0,0,0,1,1,0
2595.25,92.6875,27,95.6,1,1,0,1,0,1,1,0,0,1,0,0
2309.55,82.48392857142858,27,84.8,1,1,0,0,1,1,0,1,0,0,0,0
89.3,29.766666666666666,2,44.3,1,1,1,1,0,1,0,0,0,1,0,0
367.55,18.3775,19,19.9,1,0,0,0,0,0,0,0,0,0,0,0
3944.5,91.73255813953489,42,95.05,1,1,1,1,0,1,1,1,0,1,0,0
5965.95,89.04402985074627,66,90.05,0,0,0,0,0,1,0,0,1,0,0,0
3694.7,108.66764705882352,33,109.9,1,0,0,0,1,1,1,1,0,1,0,0
2524.45,72.12714285714286,34,73.95,1,1,0,1,0,1,1,0,0,0,0,1
1803.7,53.050000000000004,33,54.6,1,1,1,0,1,1,0,0,0,1,0,0
415.1,17.295833333333334,23,20.05,0,0,0,0,0,0,0,1,0,0,1,0
624.15,18.913636363636364,32,19.75,0,0,0,0,0,0,0,0,0,0,0,0
237.7,19.808333333333334,11,20.05,0,0,0,0,0,0,0,0,0,0,0,0
7007.6,100.10857142857144,69,99.45,1,1,0,1,1,1,1,1,0,1,1,1
3848.8,55.77971014492754,68,55.9,0,0,0,0,0,0,0,1,0,1,0,0
419.4,19.97142857142857,20,19.7,0,0,0,0,1,1,0,0,1,0,0,0
1468.75,20.11986301369863,72,19.8,0,0,0,0,1,1,0,0,1,0,0,0
5812.0,95.27868852459017,60,95.4,0,0,0,1,1,1,1,1,0,1,1,0
2861.45,86.71060606060605,32,93.95,1,1,0,1,1,1,1,1,0,0,1,0
19.9,9.95,1,19.9,1,0,0,0,0,1,0,0,0,0,0,1
19.6,9.8,1,19.6,1,0,0,0,1,1,0,0,0,0,0,1
233.7,58.425,3,81.35,1,1,1,1,1,1,1,0,0,0,0,1
1066.15,22.684042553191492,46,24.45,0,0,0,0,0,1,0,1,0,0,0,0
2149.05,71.635,29,74.95,1,1,1,1,0,1,1,1,0,1,0,0
4473.0,86.01923076923077,51,87.35,1,1,1,0,1,1,1,0,0,0,0,0
3545.05,72.34795918367347,48,70.65,1,1,0,1,0,1,1,1,0,1,0,0
1195.75,70.33823529411765,16,73.25,1,1,0,1,0,0,1,1,0,0,1,0
6858.9,96.60422535211266,70,98.7,0,1,0,0,1,1,1,1,1,0,0,0
1024.7,24.992682926829268,40,24.8,0,0,0,0,0,1,0,1,1,0,1,0
1845.9,80.25652173913043,22,83.3,1,1,1,1,0,0,1,1,0,0,1,1
75.3,37.65,1,75.3,1,1,0,1,0,1,1,0,0,1,0,1
132.25,22.041666666666668,5,24.3,1,0,0,0,0,1,0,1,0,0,1,0
515.45,64.43125,7,69.85,1,1,0,1,0,1,1,0,0,1,0,0
2830.45,94.34833333333333,29,100.55,0,1,0,0,1,0,1,0,0,0,1,0
1110.5,24.677777777777777,44,25.7,0,0,0,0,1,0,0,1,0,0,1,0
449.3,40.845454545454544,10,40.7,1,0,0,1,0,0,0,0,0,0,0,0
2838.55,50.68839285714286,55,51.65,1,1,0,1,0,0,0,1,0,1,0,0
5376.4,101.44150943396225,52,105.1,0,1,0,1,1,1,1,1,0,0,0,0
858.6,78.05454545454546,10,85.95,1,1,1,1,0,0,1,1,0,1,1,0
1395.05,73.42368421052632,18,75.6,1,1,0,1,1,1,1,0,0,1,0,0
3975.7,57.618840579710145,68,58.25,0,0,0,0,0,0,0,1,0,1,0,0
1182.55,19.073387096774194,61,19.4,1,0,0,0,0,1,0,1,0,0,1,1
4784.45,65.5404109589041,72,65.2,0,0,0,0,0,1,0,1,1,0,1,0
119.5,39.833333333333336,2,53.45,1,0,1,1,1,0,0,0,0,1,0,0
518.9,39.91538461538461,12,45.4,1,1,0,1,1,1,0,0,0,1,0,1
899.45,21.41547619047619,41,19.75,0,0,1,0,1,1,0,1,1,0,0,0
1183.8,43.84444444444444,26,44.45,1,1,0,0,0,1,0,0,0,1,0,0
720.05,19.46081081081081,36,20.85,0,0,0,0,1,0,0,1,0,0,0,0
8468.2,116.00273972602741,72,114.05,0,0,0,0,1,1,1,1,1,0,1,0
3161.2,87.8111111111111,35,89.85,1,1,0,0,1,1,1,1,0,1,0,0
55.05,27.525,1,55.05,1,1,0,0,1,0,0,0,0,1,0,0
1882.55,110.73823529411764,16,112.95,1,0,1,0,0,1,1,1,0,1,1,0
5070.4,101.40799999999999,49,101.55,1,0,0,1,0,0,1,0,0,1,0,0
6049.5,109.99090909090908,54,114.65,0,0,0,0,0,1,1,1,0,0,0,0
1166.7,61.40526315789474,18,64.8,1,0,1,1,0,0,0,0,0,1,1,0
2937.65,79.39594594594595,36,80.4,1,1,1,1,0,0,1,1,0,1,0,0
6396.45,104.85983606557377,60,105.9,1,1,1,1,0,1,1,0,0,0,0,1
69.55,34.775,1,69.55,1,1,0,1,0,0,1,0,0,1,0,1
1270.25,23.96698113207547,52,25.05,0,0,0,0,0,1,0,1,1,0,1,0
759.55,84.39444444444445,8,94.75,1,1,1,1,1,1,1,1,0,1,1,0
7611.55,104.26780821917808,72,105.5,0,0,0,0,1,0,1,1,1,0,1,0
1642.75,25.273076923076925,64,24.7,0,0,0,0,0,0,0,0,0,0,0,0
1545.4,67.19130434782609,22,69.75,1,0,0,0,0,1,0,0,0,1,0,0
3582.4,58.72786885245902,60,60.2,1,1,0,0,1,1,0,1,0,0,0,0
2227.1,76.79655172413793,28,81.05,1,1,1,1,0,1,1,1,0,1,1,1
1417.9,22.86935483870968,61,24.4,0,0,0,0,0,0,0,1,1,0,0,0
2494.65,99.786,24,104.15,1,1,1,1,0,1,1,0,0,0,0,0
2768.35,95.4603448275862,28,92.9,0,1,0,0,1,0,1,1,0,0,1,0
2369.3,76.42903225806452,30,80.8,0,1,0,0,0,0,0,1,1,0,1,0
38.0,12.666666666666666,2,20.0,1,0,0,0,1,0,0,1,0,0,0,0
75.1,37.55,1,75.1,1,1,1,1,1,1,1,0,0,1,0,0
100.9,14.414285714285715,6,19.65,1,0,0,0,1,0,0,0,0,0,1,0
1614.05,64.562,24,69.45,1,1,0,1,0,1,0,1,0,0,0,0
385.9,77.17999999999999,4,101.15,1,1,1,1,1,0,1,1,0,1,1,1
673.25,84.15625,7,99.8,1,1,1,1,1,1,1,0,0,0,0,1
8404.9,115.13561643835617,72,116.05,0,0,0,0,1,1,1,1,1,0,0,0
2799.75,39.433098591549296,70,40.05,0,1,0,0,1,1,0,0,1,1,0,0
6538.45,100.59153846153846,64,102.1,0,1,1,0,1,0,1,1,1,1,0,0
6588.95,90.2595890410959,72,89.7,0,1,1,1,1,1,1,1,0,0,1,0
868.1,19.29111111111111,44,19.9,0,0,0,0,0,0,0,0,1,0,1,0
734.35,52.45357142857143,13,55.95,1,1,1,1,0,0,0,1,0,1,1,1
330.6,18.366666666666667,17,20.65,0,0,0,0,0,0,0,0,0,0,0,0
55.0,27.5,1,55.0,1,1,1,1,1,1,0,0,0,1,0,1
564.4,56.44,9,70.05,1,1,0,1,1,1,0,1,0,1,0,0
1315.35,52.614,24,53.6,1,0,0,0,1,0,0,1,0,1,0,0
74.7,37.35,1,74.7,1,1,1,1,0,1,1,1,0,0,1,1
1861.5,74.46,24,80.25,1,1,1,1,1,1,1,0,0,0,0,1
2747.2,76.3111111111111,35,76.05,1,1,1,0,1,1,0,1,0,0,1,0
554.05,69.25625,7,75.7,1,0,1,0,0,1,0,1,0,0,1,0
453.4,75.56666666666666,5,96.1,1,1,1,0,1,1,1,0,0,1,0,1
994.8,62.175,15,69.0,1,1,0,1,0,0,1,0,0,1,1,1
225.75,18.8125,11,19.65,0,0,0,0,1,0,0,1,1,0,1,0
2145.0,43.775510204081634,48,45.3,1,0,0,1,0,1,0,1,0,1,0,1
1671.6,79.6,20,81.45,1,1,1,1,0,1,1,0,0,1,0,0
8003.8,109.64109589041097,72,108.5,0,1,0,0,0,1,1,1,0,0,0,0
680.05,75.5611111111111,8,83.55,1,1,1,1,0,1,1,1,0,0,1,1
6130.85,83.98424657534247,72,84.5,0,1,0,1,1,1,1,1,1,1,1,0
1415.0,88.4375,15,100.15,1,1,1,1,0,1,1,0,0,0,0,0
6201.95,84.95821917808219,72,88.6,0,1,0,0,1,1,0,0,1,0,0,0
1397.475,1397.475,0,52.55,0,0,0,0,0,1,0,1,1,1,1,0
74.35,37.175,1,74.35,1,1,1,1,1,1,1,0,0,1,1,1
6597.25,103.08203125,63,104.8,0,1,0,1,1,1,1,1,1,0,1,0
114.15,38.050000000000004,2,59.0,1,1,1,1,0,1,0,0,0,0,0,0
139.4,46.46666666666667,2,74.4,1,0,1,1,0,1,1,1,0,1,0,1
3902.6,62.94516129032258,61,64.05,0,1,0,1,1,0,0,1,0,0,0,0
20.4,10.2,1,20.4,1,0,0,0,1,0,0,0,0,0,0,0
903.6,39.28695652173913,22,43.75,0,1,0,1,1,1,0,0,0,0,0,1
1785.65,61.574137931034485,28,60.9,1,0,0,0,1,0,0,1,0,0,0,0
1397.65,19.685211267605634,70,19.8,0,0,0,0,0,0,0,1,1,0,0,0
131.05,21.84166666666667,5,28.45,1,1,1,1,0,0,0,0,0,0,0,1
1238.45,95.26538461538462,12,99.7,1,0,0,1,0,1,1,0,0,0,0,1
3899.05,111.40142857142858,34,116.25,0,0,0,0,1,0,1,0,0,0,0,0
5676.0,78.83333333333333,71,80.7,0,0,0,1,0,1,1,1,1,1,0,0
4543.15,63.98802816901408,70,65.2,0,0,0,1,0,0,0,1,0,1,1,0
4326.8,81.63773584905661,52,84.05,1,0,0,0,0,1,1,1,0,1,1,0
5502.55,78.60785714285714,69,79.45,0,0,0,0,1,1,0,0,1,0,1,0
1782.4,84.87619047619049,20,94.1,1,1,1,1,0,1,1,0,0,0,0,1
851.8,70.98333333333333,11,78.0,1,1,0,1,1,1,1,0,0,1,1,0
167.5,55.833333333333336,2,94.2,1,1,1,0,1,1,1,1,0,1,0,1
502.85,71.83571428571429,6,80.5,1,1,1,0,0,1,1,1,0,1,1,1
19.85,9.925,1,19.85,1,0,0,0,0,0,0,0,0,0,0,0
1818.3,86.58571428571429,20,94.3,0,0,0,0,1,0,1,1,0,1,1,0
6300.15,101.61532258064516,61,106.45,1,0,1,1,1,1,1,0,0,1,0,0
334.8,55.800000000000004,5,74.35,1,1,1,1,0,1,1,1,0,1,0,1
5916.95,103.80614035087719,56,105.45,1,1,0,0,0,1,1,0,0,0,0,0
2852.4,92.01290322580645,30,95.0,1,0,0,0,1,1,1,0,0,0,0,0
4131.95,100.77926829268293,40,104.8,1,1,0,0,1,0,1,0,0,1,0,1
1546.3,53.320689655172416,28,54.3,0,0,0,0,0,0,0,0,0,1,0,0
302.6,50.43333333333334,5,70.05,1,1,1,1,0,0,1,1,0,1,0,0
1929.35,68.90535714285714,27,75.2,1,0,0,1,0,1,1,1,0,1,0,1
265.45,20.41923076923077,12,20.05,1,0,0,0,1,0,0,0,0,0,0,0
6989.45,102.7860294117647,67,105.4,0,1,1,1,1,1,1,1,0,0,1,0
1442.0,48.06666666666667,29,51.6,1,1,1,1,1,1,0,1,0,1,0,0
4713.4,84.16785714285713,55,85.5,1,1,0,1,1,0,1,1,0,1,1,0
1758.6,73.27499999999999,23,75.6,1,1,0,1,0,0,1,0,0,1,0,1
3480.0,99.42857142857143,34,100.05,1,1,1,1,1,1,1,1,0,1,0,1
4738.3,89.40188679245283,52,91.25,0,0,1,1,1,0,1,0,0,1,0,0
8399.15,115.05684931506849,72,115.75,0,0,0,0,1,1,1,1,1,0,1,0
5430.35,92.03983050847458,58,94.7,0,1,0,0,1,1,1,1,0,0,1,0
686.95,19.081944444444446,35,19.6,0,0,0,0,1,0,0,1,1,0,1,0
5706.3,100.11052631578947,56,99.9,0,1,0,0,0,1,1,0,1,0,0,0
490.65,19.625999999999998,24,21.1,0,0,0,0,0,1,0,1,1,0,1,0
1360.25,19.158450704225352,70,20.05,0,0,0,0,1,0,0,1,1,0,1,0
174.45,58.15,2,79.95,1,1,1,1,1,1,1,0,0,1,0,0
7379.8,106.9536231884058,68,107.15,0,1,0,0,1,1,1,1,0,1,1,0
85.0,42.5,1,85.0,1,1,1,1,0,1,1,0,0,1,0,1
1021.75,78.59615384615384,12,89.55,1,1,1,1,1,1,1,0,0,1,0,0
5029.05,78.57890625,63,81.55,1,1,0,1,0,1,1,1,0,0,0,0
1955.4,57.51176470588236,33,58.45,0,0,0,1,0,1,0,1,0,0,1,0
6744.2,96.34571428571428,69,95.65,0,1,0,1,0,1,1,1,0,0,0,0
4946.7,81.09344262295082,60,80.6,0,1,0,0,0,1,0,1,1,0,1,0
8248.5,112.9931506849315,72,113.1,0,0,0,0,0,1,1,1,1,0,1,0
601.6,50.13333333333333,11,58.95,1,1,0,1,0,1,0,0,0,1,0,0
19.55,9.775,1,19.55,1,0,0,0,0,0,0,0,0,0,0,0
834.1,75.82727272727273,10,86.05,1,1,0,1,1,1,1,0,0,1,0,1
597.0,42.642857142857146,13,45.55,1,0,0,0,1,1,0,0,0,1,0,1
2647.2,75.63428571428571,34,78.95,0,1,0,1,1,1,1,1,0,1,1,0
3266.0,81.65,39,86.3,1,1,0,1,1,1,1,1,0,0,1,1
6744.25,102.18560606060606,65,105.05,0,1,0,0,0,1,1,0,0,0,0,0
5265.5,103.24509803921569,50,101.9,0,0,0,1,1,1,1,1,0,0,0,0
311.6,19.475,15,19.75,1,0,0,0,1,0,0,0,0,0,0,0
7966.9,109.13561643835617,72,110.3,0,0,0,1,1,1,1,1,1,0,1,0
8220.4,112.60821917808218,72,115.6,0,0,0,0,0,1,1,1,1,0,1,0
1153.25,20.59375,55,19.35,0,0,0,0,1,0,0,1,1,0,1,0
514.75,21.447916666666668,23,25.6,0,0,0,0,0,1,0,1,1,0,1,0
2596.15,78.67121212121212,32,80.35,1,1,0,1,1,1,1,0,0,0,0,1
3808.0,66.80701754385964,56,68.75,0,0,0,1,0,1,0,1,0,1,1,0
19.9,9.95,1,19.9,1,0,0,0,0,0,0,0,0,0,0,0
2708.2,69.44102564102563,38,70.6,0,0,0,0,1,0,0,0,0,0,0,0
760.05,63.3375,11,70.2,1,1,1,1,1,0,1,0,0,1,0,0
49.3,24.65,1,49.3,1,1,1,0,1,1,0,0,0,1,0,0
6033.3,105.84736842105264,56,107.25,0,1,1,0,1,1,1,1,0,0,0,0
89.05,22.2625,3,23.6,1,0,0,0,1,1,0,1,0,0,0,0
516.15,64.51875,7,69.7,1,0,0,1,1,0,0,1,0,1,1,0
5861.75,97.69583333333334,59,99.5,0,1,0,1,1,1,1,1,1,1,1,0
445.95,55.74375,7,64.3,1,1,0,0,1,0,0,0,0,1,0,0
4973.4,69.07499999999999,71,70.85,0,0,0,0,1,1,0,1,1,1,1,0
1667.25,104.203125,15,101.9,0,0,1,0,1,0,1,1,0,1,1,0
5357.75,74.41319444444444,71,73.5,0,0,0,0,1,0,0,1,1,0,0,0
3527.6,97.98888888888888,35,100.25,1,1,1,1,0,1,1,0,0,1,0,1
422.6,35.21666666666667,11,40.4,0,1,0,0,0,1,0,0,0,0,0,0
1103.25,18.08606557377049,60,19.25,0,0,0,0,0,1,0,1,1,0,1,0
2754.0,57.375,47,59.6,0,1,0,0,1,0,0,0,1,0,0,0
697.25,58.104166666666664,11,64.9,0,1,0,0,0,0,0,0,0,1,0,0
5614.45,98.49912280701754,56,100.3,0,1,0,1,1,0,1,1,0,0,0,1
3204.4,110.49655172413793,28,110.85,1,1,1,0,0,1,1,1,0,0,0,0
4747.65,76.57499999999999,61,81.05,0,0,0,0,1,1,0,1,1,0,0,0
3082.1,96.315625,31,98.05,0,0,0,1,1,0,1,1,0,1,1,0
597.9,59.79,9,70.5,1,1,1,1,1,1,1,0,0,1,0,0
3365.4,93.48333333333333,35,94.55,1,0,1,1,1,1,1,1,0,0,0,0
38.8,12.933333333333332,2,19.65,1,0,0,0,1,1,0,0,0,0,0,0
233.55,17.965384615384615,12,19.0,1,0,0,0,0,0,0,1,0,0,1,1
75.3,37.65,1,75.3,1,0,0,1,0,0,1,0,0,1,0,1
346.2,69.24,4,89.2,1,1,1,1,0,1,1,0,0,1,0,1
19.0,9.5,1,19.0,1,0,0,0,0,1,0,1,0,0,1,0
61.7,15.425,3,20.0,1,0,0,0,0,1,0,0,0,0,0,0
85.7,42.85,1,85.7,1,1,1,1,0,1,1,0,0,1,0,1
3342.45,63.06509433962264,52,63.25,0,0,0,1,1,1,0,0,1,0,0,0
85.1,14.183333333333332,5,20.1,0,0,0,0,1,0,0,1,0,0,1,0
7422.1,101.67260273972603,72,99.15,0,0,1,1,1,1,1,1,1,0,0,0
6668.05,92.61180555555556,71,90.4,0,0,1,0,1,0,0,1,1,0,1,0
8071.05,110.56232876712329,72,111.9,0,0,0,0,1,1,1,1,1,1,0,0
1174.8,24.995744680851065,46,24.9,0,0,1,0,1,0,0,1,0,0,1,0
5435.0,84.921875,63,83.5,0,0,0,1,1,0,0,1,1,0,1,0
2438.6,78.66451612903225,30,84.3,1,0,0,1,1,1,1,0,0,0,0,0
45.6,22.8,1,45.6,1,1,0,1,1,0,0,0,0,1,0,0
713.75,54.90384615384615,12,61.65,1,0,0,0,0,1,0,0,0,1,0,1
916.15,53.891176470588235,16,54.85,0,0,0,0,1,0,0,0,1,0,0,0
237.2,47.44,4,65.55,1,1,0,0,1,0,0,0,0,1,0,0
4614.55,88.74134615384615,51,90.35,0,1,0,1,1,1,1,1,0,0,0,0
1414.45,21.43106060606061,65,20.4,0,0,0,0,1,1,0,1,1,0,0,0
1170.5,68.8529411764706,16,74.55,1,1,0,0,1,1,1,0,0,1,0,0
47.7,15.9,2,19.95,0,0,0,0,1,0,0,0,0,0,0,0
4859.25,72.52611940298507,66,74.25,0,1,0,1,0,1,1,1,0,1,1,0
4903.2,104.32340425531915,46,108.65,0,1,1,0,1,0,1,0,1,0,0,0
3608.0,109.33333333333333,32,109.55,0,0,0,0,0,1,1,0,0,1,0,0
6094.25,83.48287671232876,72,86.65,0,0,0,0,1,0,0,1,1,1,0,0
3084.9,79.10000000000001,38,81.0,0,0,0,0,1,0,0,1,1,1,1,0
2356.75,45.32211538461539,51,47.85,0,1,0,0,1,0,0,0,0,1,1,0
8306.05,113.78150684931506,72,114.55,0,0,0,0,1,0,1,1,1,0,1,0
6786.4,102.82424242424241,65,105.25,1,0,0,1,0,0,1,1,0,1,0,1
248.95,24.895,9,29.95,1,1,1,1,1,1,0,1,0,0,1,1
663.05,66.30499999999999,9,65.0,1,0,0,0,0,0,0,1,0,0,1,1
1357.1,20.255223880597015,66,20.55,0,0,0,0,1,0,0,0,1,0,1,0
4860.35,108.00777777777779,44,109.8,0,0,0,1,0,1,1,0,0,0,0,0
3418.2,67.0235294117647,50,69.5,0,1,0,0,1,0,0,0,1,1,0,0
631.4,39.4625,15,48.85,1,1,0,1,0,0,0,0,0,1,0,0
186.3,20.700000000000003,8,25.25,1,1,0,1,1,1,0,0,0,1,0,0
6976.75,104.13059701492537,66,102.85,0,1,0,0,0,1,1,0,0,1,0,0
4884.85,84.22155172413794,57,87.55,1,0,0,0,0,1,1,0,0,0,0,0
522.95,65.36875,7,78.55,1,1,0,1,0,1,1,0,0,0,0,0
362.6,32.96363636363637,10,34.55,1,1,0,1,1,1,0,1,0,1,1,0
5755.8,91.36190476190477,62,92.05,0,0,1,1,0,1,1,0,0,0,0,0
3355.65,81.84512195121951,40,85.05,0,1,1,1,1,1,1,1,0,1,1,0
406.95,19.378571428571426,20,19.7,0,0,0,0,0,0,0,0,1,0,0,0
137.6,17.2,7,20.0,1,0,0,0,0,0,0,0,0,0,0,1
2395.7,92.14230769230768,25,95.15,1,1,1,0,0,1,1,1,0,1,0,0
1968.1,82.00416666666666,23,84.25,1,1,1,1,1,0,1,1,0,0,0,0
6819.45,101.78283582089551,66,104.6,0,1,0,1,0,0,1,1,0,0,0,0
7943.45,108.81438356164384,72,111.65,0,1,1,0,0,0,1,0,1,0,0,0
4547.25,90.945,49,90.05,1,1,0,1,1,0,1,1,0,0,0,1
4687.9,106.54318181818181,43,110.75,1,1,0,0,1,1,1,1,0,0,1,1
2473.95,52.63723404255319,46,55.0,1,0,0,1,0,0,0,1,0,1,0,0
6562.9,89.90273972602739,72,89.85,0,0,0,0,1,0,0,1,1,0,1,0
176.3,16.027272727272727,10,20.35,0,0,0,0,1,0,0,0,0,0,0,0
2236.2,54.541463414634144,40,54.55,0,0,0,0,0,1,0,0,0,1,0,0
6985.65,105.84318181818182,65,105.5,1,1,1,1,0,1,1,1,0,0,1,1
3109.9,97.184375,31,99.45,0,1,0,0,1,0,1,0,1,1,0,0
4911.35,71.17898550724638,68,70.9,0,0,0,0,0,0,0,1,1,0,0,0
5794.65,101.66052631578947,56,104.55,0,0,0,1,1,1,1,1,0,1,1,1
855.3,77.75454545454545,10,85.25,1,1,1,1,1,1,1,1,0,1,0,1
1620.2,23.481159420289856,68,25.4,0,0,0,0,1,0,0,1,1,0,1,0
2499.3,56.80227272727273,43,56.15,1,1,1,1,0,0,0,1,0,1,1,1
89.55,44.775,1,89.55,1,1,1,1,1,1,1,0,0,1,0,1
4287.2,85.744,49,89.85,0,1,0,1,0,1,1,0,0,0,0,0
394.85,24.678125,15,25.25,1,0,1,0,0,1,0,1,0,0,1,0
1899.65,90.45952380952382,20,94.55,1,1,1,1,1,1,1,1,0,1,0,1
45.7,22.85,1,45.7,1,1,0,1,1,1,0,0,0,1,0,1
3442.15,67.49313725490197,50,69.65,0,1,1,0,1,1,0,1,0,1,1,0
161.5,53.833333333333336,2,89.5,1,1,1,1,0,0,1,0,0,0,0,1
1732.6,69.304,24,70.0,1,1,0,1,1,0,1,0,0,1,0,0
222.3,55.575,3,69.55,1,1,0,1,0,1,1,0,0,1,0,1
74.6,37.3,1,74.6,1,1,0,1,0,1,1,0,0,1,0,1
655.3,18.202777777777776,35,20.1,0,0,0,0,1,0,0,1,1,0,1,0
475.25,26.40277777777778,17,24.8,1,0,0,0,0,0,0,0,0,0,0,0
164.3,18.255555555555556,8,19.65,1,0,1,0,0,0,0,0,0,0,0,1
865.1,78.64545454545454,10,95.1,1,1,0,0,1,1,1,0,0,1,0,0
6132.7,88.87971014492753,68,88.85,0,0,0,0,1,1,0,1,1,0,1,0
3597.5,78.20652173913044,45,78.8,0,0,0,1,1,0,0,1,0,0,0,0
35.9,11.966666666666667,2,19.85,0,0,0,0,1,0,0,1,0,0,1,1
697.65,18.35921052631579,37,20.35,1,0,0,0,1,0,0,1,0,0,0,0
96.05,19.21,4,24.25,1,1,0,1,0,1,0,0,0,1,0,1
428.7,38.97272727272727,10,45.25,1,1,0,1,0,0,0,0,0,1,0,0
